country,year,v2x_frassoc_thick,NGDPDPC,NGDP_RPCH,v2x_pubcorr,v2xnp_regcorr,v2xel_frefair,v2x_freexp,v2elembcap
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2008,0.843,22291.166,3.0,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2009,0.843,19933.009,0.8,0.094,0.198,0.943,0.814,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2010,0.843,24069.073,7.0,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2011,0.843,26177.945,3.7,0.094,0.219,0.943,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2012,0.841,26600.549,2.5,0.094,0.258,0.918,0.818,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
KOR,2013,0.839,28449.357,3.3,0.109,0.288,0.893,0.754,2.535
